"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 01 20:05:13 GMT 2022","Tue Feb 01 20:05:44 GMT 2022","31683","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00400","Service publish: can not publish service without any payment option",""
"passed","Tue Feb 01 19:52:16 GMT 2022","Tue Feb 01 19:52:27 GMT 2022","11554","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Tue Feb 01 20:00:29 GMT 2022","Tue Feb 01 20:00:53 GMT 2022","23928","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"failed","Tue Feb 01 20:20:56 GMT 2022","Tue Feb 01 20:21:29 GMT 2022","33326","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00004","Share order: client without login, client's place order",""
"passed","Tue Feb 01 20:08:36 GMT 2022","Tue Feb 01 20:09:19 GMT 2022","43727","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Tue Feb 01 19:45:50 GMT 2022","Tue Feb 01 19:46:04 GMT 2022","13988","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
"passed","Tue Feb 01 19:44:54 GMT 2022","Tue Feb 01 19:45:22 GMT 2022","27906","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"passed","Tue Feb 01 20:07:57 GMT 2022","Tue Feb 01 20:08:36 GMT 2022","39139","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Tue Feb 01 19:45:22 GMT 2022","Tue Feb 01 19:45:50 GMT 2022","28433","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00204","Basic booking online (3)",""
"passed","Tue Feb 01 20:13:42 GMT 2022","Tue Feb 01 20:14:40 GMT 2022","58070","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Tue Feb 01 20:15:36 GMT 2022","Tue Feb 01 20:16:33 GMT 2022","56300","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Tue Feb 01 20:11:23 GMT 2022","Tue Feb 01 20:11:31 GMT 2022","7886","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"passed","Tue Feb 01 19:58:55 GMT 2022","Tue Feb 01 19:59:40 GMT 2022","44894","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Tue Feb 01 19:46:43 GMT 2022","Tue Feb 01 19:47:00 GMT 2022","17240","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"passed","Tue Feb 01 19:46:30 GMT 2022","Tue Feb 01 19:46:43 GMT 2022","12841","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Tue Feb 01 19:54:29 GMT 2022","Tue Feb 01 19:55:15 GMT 2022","45529","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00004","Professional profile: main - change all the info and verify",""
"passed","Tue Feb 01 20:25:28 GMT 2022","Tue Feb 01 20:25:55 GMT 2022","26617","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00003","Profile: contacts - change info, add new and verify",""
"failed","Tue Feb 01 20:26:31 GMT 2022","Tue Feb 01 20:27:14 GMT 2022","43135","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Tue Feb 01 20:24:28 GMT 2022","Tue Feb 01 20:24:47 GMT 2022","19043","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00000","Full Positive User Registration for User Profile test",""
"passed","Tue Feb 01 20:01:10 GMT 2022","Tue Feb 01 20:01:30 GMT 2022","20163","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"passed","Tue Feb 01 19:52:04 GMT 2022","Tue Feb 01 19:52:16 GMT 2022","11559","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Tue Feb 01 19:50:15 GMT 2022","Tue Feb 01 19:50:35 GMT 2022","19356","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00603","Add master to favorite from the service info",""
"failed","Tue Feb 01 19:51:14 GMT 2022","Tue Feb 01 19:51:54 GMT 2022","40022","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"failed","Tue Feb 01 20:23:07 GMT 2022","Tue Feb 01 20:23:37 GMT 2022","29952","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"passed","Tue Feb 01 20:20:09 GMT 2022","Tue Feb 01 20:20:56 GMT 2022","46804","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"failed","Tue Feb 01 19:50:35 GMT 2022","Tue Feb 01 19:51:14 GMT 2022","38954","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Tue Feb 01 20:11:31 GMT 2022","Tue Feb 01 20:11:48 GMT 2022","17266","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Tue Feb 01 20:09:56 GMT 2022","Tue Feb 01 20:10:26 GMT 2022","30108","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Tue Feb 01 19:49:24 GMT 2022","Tue Feb 01 19:49:38 GMT 2022","13430","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Tue Feb 01 20:19:22 GMT 2022","Tue Feb 01 20:20:09 GMT 2022","47259","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"passed","Tue Feb 01 20:09:19 GMT 2022","Tue Feb 01 20:09:55 GMT 2022","35203","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00100","Booking: time step, can't navigate back in time via arrows",""
"passed","Tue Feb 01 20:10:26 GMT 2022","Tue Feb 01 20:10:56 GMT 2022","30354","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Tue Feb 01 19:56:24 GMT 2022","Tue Feb 01 19:57:02 GMT 2022","37689","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00008","Professional profile: certificates - change all the info and verify",""
"passed","Tue Feb 01 19:52:39 GMT 2022","Tue Feb 01 19:52:52 GMT 2022","12857","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"passed","Tue Feb 01 19:46:04 GMT 2022","Tue Feb 01 19:46:17 GMT 2022","12989","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Tue Feb 01 20:07:20 GMT 2022","Tue Feb 01 20:07:57 GMT 2022","36578","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00000","Booking: today's date",""
"passed","Tue Feb 01 20:03:51 GMT 2022","Tue Feb 01 20:04:32 GMT 2022","40934","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"failed","Tue Feb 01 19:47:00 GMT 2022","Tue Feb 01 19:47:26 GMT 2022","25790","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Tue Feb 01 19:42:50 GMT 2022","Tue Feb 01 19:43:27 GMT 2022","36075","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
"passed","Tue Feb 01 19:38:48 GMT 2022","Tue Feb 01 19:39:18 GMT 2022","29525","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Tue Feb 01 19:52:52 GMT 2022","Tue Feb 01 19:53:04 GMT 2022","12640","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Tue Feb 01 20:21:29 GMT 2022","Tue Feb 01 20:22:17 GMT 2022","47421","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Tue Feb 01 20:00:05 GMT 2022","Tue Feb 01 20:00:29 GMT 2022","24251","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Tue Feb 01 20:17:42 GMT 2022","Tue Feb 01 20:18:29 GMT 2022","46862","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Tue Feb 01 20:25:07 GMT 2022","Tue Feb 01 20:25:28 GMT 2022","21156","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00002","Profile: main - change all the info and verify",""
"passed","Tue Feb 01 20:10:57 GMT 2022","Tue Feb 01 20:11:23 GMT 2022","25741","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"passed","Tue Feb 01 19:48:43 GMT 2022","Tue Feb 01 19:48:58 GMT 2022","15246","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00500","Conversation test: step 1 out of 3",""
"passed","Tue Feb 01 20:01:59 GMT 2022","Tue Feb 01 20:02:30 GMT 2022","31887","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"passed","Tue Feb 01 19:48:26 GMT 2022","Tue Feb 01 19:48:43 GMT 2022","16976","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"passed","Tue Feb 01 20:05:45 GMT 2022","Tue Feb 01 20:06:18 GMT 2022","32344","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Profile: delete address that was default",""
"passed","Tue Feb 01 19:39:18 GMT 2022","Tue Feb 01 19:39:39 GMT 2022","21751","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Tue Feb 01 20:06:19 GMT 2022","Tue Feb 01 20:06:45 GMT 2022","26511","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"failed","Tue Feb 01 20:23:37 GMT 2022","Tue Feb 01 20:24:27 GMT 2022","49953","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Tue Feb 01 19:44:25 GMT 2022","Tue Feb 01 19:44:54 GMT 2022","29522","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
