"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 01 16:14:56 GMT 2022","Tue Feb 01 16:15:35 GMT 2022","39388","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Tue Feb 01 15:52:14 GMT 2022","Tue Feb 01 15:52:41 GMT 2022","27921","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"passed","Tue Feb 01 16:10:08 GMT 2022","Tue Feb 01 16:10:48 GMT 2022","39625","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"passed","Tue Feb 01 16:18:42 GMT 2022","Tue Feb 01 16:19:38 GMT 2022","55130","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Tue Feb 01 15:53:23 GMT 2022","Tue Feb 01 15:53:36 GMT 2022","12749","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Tue Feb 01 16:16:53 GMT 2022","Tue Feb 01 16:17:22 GMT 2022","28892","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Tue Feb 01 16:06:08 GMT 2022","Tue Feb 01 16:06:53 GMT 2022","45764","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Tue Feb 01 16:00:04 GMT 2022","Tue Feb 01 16:00:17 GMT 2022","12599","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Tue Feb 01 15:55:58 GMT 2022","Tue Feb 01 15:56:14 GMT 2022","15521","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00500","Conversation test: step 1 out of 3",""
"passed","Tue Feb 01 16:22:25 GMT 2022","Tue Feb 01 16:23:20 GMT 2022","55297","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Tue Feb 01 16:07:17 GMT 2022","Tue Feb 01 16:07:41 GMT 2022","23739","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"failed","Tue Feb 01 16:04:17 GMT 2022","Tue Feb 01 16:05:15 GMT 2022","57714","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"passed","Tue Feb 01 16:24:29 GMT 2022","Tue Feb 01 16:25:15 GMT 2022","45286","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
