"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 10 07:34:15 GMT 2022","Sun Apr 10 07:34:53 GMT 2022","38557","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Sun Apr 10 07:25:37 GMT 2022","Sun Apr 10 07:26:09 GMT 2022","32635","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingScheduleWithMidnightTomorrowNoExtraBlock","Booking: next day with 00:00 schedule shouldn't produce an extra time block for a previous day",""
"failed","Sun Apr 10 07:39:10 GMT 2022","Sun Apr 10 07:40:20 GMT 2022","69186","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileFullTest","Professional profile: full test",""
"passed","Sun Apr 10 07:13:12 GMT 2022","Sun Apr 10 07:14:08 GMT 2022","55512","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"failed","Sun Apr 10 07:43:21 GMT 2022","Sun Apr 10 07:43:51 GMT 2022","30685","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"passed","Sun Apr 10 07:37:45 GMT 2022","Sun Apr 10 07:38:11 GMT 2022","26324","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileMainChangeTest","Profile: main - change all the info and verify",""
"passed","Sun Apr 10 06:36:45 GMT 2022","Sun Apr 10 06:37:29 GMT 2022","43953","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"failed","Sun Apr 10 07:46:15 GMT 2022","Sun Apr 10 07:46:56 GMT 2022","40452","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileAddressChangeTest","Profile: address - change info and verify",""
"passed","Sun Apr 10 07:21:54 GMT 2022","Sun Apr 10 07:22:26 GMT 2022","32010","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","masterProfileLevelIsAlwaysInEnglish","Professional Profile: professional expertise level shouldn't be in English with Russian locale chosen",""
"passed","Sun Apr 10 06:48:47 GMT 2022","Sun Apr 10 06:49:08 GMT 2022","21218","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Sun Apr 10 07:43:51 GMT 2022","Sun Apr 10 07:44:43 GMT 2022","51886","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Sun Apr 10 06:40:24 GMT 2022","Sun Apr 10 06:40:56 GMT 2022","32121","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Sun Apr 10 06:38:14 GMT 2022","Sun Apr 10 06:38:58 GMT 2022","43990","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Sun Apr 10 07:15:03 GMT 2022","Sun Apr 10 07:15:59 GMT 2022","56112","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00103","Trying to register account with the same lowercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sun Apr 10 07:12:17 GMT 2022","Sun Apr 10 07:13:12 GMT 2022","55002","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Sun Apr 10 07:33:36 GMT 2022","Sun Apr 10 07:34:15 GMT 2022","38254","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Sun Apr 10 06:34:43 GMT 2022","Sun Apr 10 06:35:26 GMT 2022","43046","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Sun Apr 10 07:30:45 GMT 2022","Sun Apr 10 07:31:02 GMT 2022","17323","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"passed","Sun Apr 10 07:22:27 GMT 2022","Sun Apr 10 07:23:08 GMT 2022","41162","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingOwnServiceForAnother","Booking: your own service for another person",""
"passed","Sun Apr 10 07:42:29 GMT 2022","Sun Apr 10 07:43:21 GMT 2022","51709","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00006","Share order: client without account, online order",""
"passed","Sun Apr 10 06:42:12 GMT 2022","Sun Apr 10 06:42:51 GMT 2022","39126","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Sun Apr 10 06:42:51 GMT 2022","Sun Apr 10 06:43:25 GMT 2022","34813","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"passed","Sun Apr 10 06:54:11 GMT 2022","Sun Apr 10 06:55:46 GMT 2022","95110","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleFunctionalityVerification","Schedule: time selection is working",""
"passed","Sun Apr 10 07:37:27 GMT 2022","Sun Apr 10 07:37:45 GMT 2022","17357","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileInfoVerification","User Registration via API and verify the data",""
"passed","Sun Apr 10 07:02:08 GMT 2022","Sun Apr 10 07:02:50 GMT 2022","41734","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileEducationChangeTest","Professional profile: education - change all the info and verify",""
"passed","Sun Apr 10 07:46:56 GMT 2022","Sun Apr 10 07:47:27 GMT 2022","31623","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileContactsChangeTest","Profile: contacts - change info, add new and verify",""
"passed","Sun Apr 10 07:15:59 GMT 2022","Sun Apr 10 07:16:56 GMT 2022","56715","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sun Apr 10 06:31:42 GMT 2022","Sun Apr 10 06:32:09 GMT 2022","26434","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - in order",""
"passed","Sun Apr 10 07:05:18 GMT 2022","Sun Apr 10 07:06:06 GMT 2022","47910","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"passed","Sun Apr 10 07:29:56 GMT 2022","Sun Apr 10 07:30:19 GMT 2022","23559","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Sun Apr 10 06:33:33 GMT 2022","Sun Apr 10 06:34:06 GMT 2022","32791","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Sun Apr 10 06:49:08 GMT 2022","Sun Apr 10 06:49:38 GMT 2022","30062","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderClient","Master can't complete order too early: client's place",""
