"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 03 04:18:44 GMT 2022","Sun Apr 03 04:19:04 GMT 2022","20432","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Sun Apr 03 03:32:19 GMT 2022","Sun Apr 03 03:32:50 GMT 2022","30951","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","masterProfileSocialShareClickableForAnotherPerson","Professional Profile: social share button should be clickable (another person)",""
"passed","Sun Apr 03 04:06:51 GMT 2022","Sun Apr 03 04:07:33 GMT 2022","41863","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"failed","Sun Apr 03 03:55:17 GMT 2022","Sun Apr 03 03:55:57 GMT 2022","40129","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","trimEmail","Email will be automatically trimmed",""
"passed","Sun Apr 03 04:19:04 GMT 2022","Sun Apr 03 04:19:25 GMT 2022","20852","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"failed","Sun Apr 03 03:16:46 GMT 2022","Sun Apr 03 03:17:42 GMT 2022","56470","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"passed","Sun Apr 03 03:34:58 GMT 2022","Sun Apr 03 03:35:32 GMT 2022","33875","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Sun Apr 03 03:34:31 GMT 2022","Sun Apr 03 03:34:58 GMT 2022","26535","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Sun Apr 03 03:46:58 GMT 2022","Sun Apr 03 03:47:29 GMT 2022","31681","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingSchedule12PMNoExtraBlock","Booking: 12 PM schedule shouldn't produce an extra time block",""
"skipped","Sun Apr 03 03:35:32 GMT 2022","Sun Apr 03 03:35:32 GMT 2022","0","","tests.regressionTests.ScheduleTests","","tests.regressionTests.ScheduleTests","serviceHang","Service should not hang",""
"passed","Sun Apr 03 03:54:03 GMT 2022","Sun Apr 03 03:55:05 GMT 2022","62493","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sun Apr 03 04:13:22 GMT 2022","Sun Apr 03 04:14:00 GMT 2022","38009","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Sun Apr 03 03:36:27 GMT 2022","Sun Apr 03 03:37:08 GMT 2022","40730","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","publishScheduleEditAfterBack","Service publish: schedule can be edited after backing",""
"passed","Sun Apr 03 04:03:10 GMT 2022","Sun Apr 03 04:03:37 GMT 2022","27133","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - in order",""
"passed","Sun Apr 03 03:55:58 GMT 2022","Sun Apr 03 03:56:48 GMT 2022","50329","","tests.regressionTests.OrdersTests","","tests.regressionTests.OrdersTests","ordersShouldBeVisibleOnAnyLanguage","Orders: order cards should be displayed correctly on any language",""
"passed","Sun Apr 03 04:09:32 GMT 2022","Sun Apr 03 04:10:14 GMT 2022","42297","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Sun Apr 03 04:16:42 GMT 2022","Sun Apr 03 04:17:22 GMT 2022","40186","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Sun Apr 03 03:17:42 GMT 2022","Sun Apr 03 03:18:31 GMT 2022","48678","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"passed","Sun Apr 03 03:38:09 GMT 2022","Sun Apr 03 03:38:50 GMT 2022","40531","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Sun Apr 03 03:53:01 GMT 2022","Sun Apr 03 03:54:03 GMT 2022","62097","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sun Apr 03 03:28:40 GMT 2022","Sun Apr 03 03:29:14 GMT 2022","33853","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleCheckBoxTest","Schedule: check box is working",""
"passed","Sun Apr 03 04:21:59 GMT 2022","Sun Apr 03 04:22:27 GMT 2022","27931","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderOnline","Master can't complete order too early: online",""
