"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 13 15:18:57 GMT 2022","Thu Jan 13 15:19:20 GMT 2022","23039","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00002","Profile: main - change all the info and verify",""
"passed","Thu Jan 13 15:15:33 GMT 2022","Thu Jan 13 15:16:35 GMT 2022","62460","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Thu Jan 13 15:30:42 GMT 2022","Thu Jan 13 15:30:57 GMT 2022","14889","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Thu Jan 13 15:35:27 GMT 2022","Thu Jan 13 15:35:47 GMT 2022","20042","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00601","Add master to favorite from search results",""
"failed","Thu Jan 13 14:59:37 GMT 2022","Thu Jan 13 15:01:07 GMT 2022","89523","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"failed","Thu Jan 13 15:19:48 GMT 2022","Thu Jan 13 15:20:26 GMT 2022","37608","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"passed","Thu Jan 13 15:06:04 GMT 2022","Thu Jan 13 15:06:42 GMT 2022","38375","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"failed","Thu Jan 13 15:10:28 GMT 2022","Thu Jan 13 15:10:51 GMT 2022","22778","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"passed","Thu Jan 13 15:29:24 GMT 2022","Thu Jan 13 15:29:55 GMT 2022","31101","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"passed","Thu Jan 13 15:22:40 GMT 2022","Thu Jan 13 15:23:12 GMT 2022","32034","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Thu Jan 13 15:10:20 GMT 2022","Thu Jan 13 15:10:27 GMT 2022","7235","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
