"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 04 14:19:10 GMT 2022","Fri Feb 04 14:19:52 GMT 2022","41177","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Fri Feb 04 14:09:09 GMT 2022","Fri Feb 04 14:09:34 GMT 2022","24686","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"passed","Fri Feb 04 13:56:46 GMT 2022","Fri Feb 04 13:57:29 GMT 2022","43502","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Fri Feb 04 14:13:18 GMT 2022","Fri Feb 04 14:13:59 GMT 2022","41197","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Fri Feb 04 14:18:09 GMT 2022","Fri Feb 04 14:18:36 GMT 2022","27658","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Fri Feb 04 14:27:34 GMT 2022","Fri Feb 04 14:27:48 GMT 2022","13903","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Fri Feb 04 14:32:58 GMT 2022","Fri Feb 04 14:33:47 GMT 2022","48955","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"passed","Fri Feb 04 14:22:12 GMT 2022","Fri Feb 04 14:22:40 GMT 2022","28214","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00201","Basic booking client's place",""
"passed","Fri Feb 04 14:16:45 GMT 2022","Fri Feb 04 14:17:13 GMT 2022","28340","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"failed","Fri Feb 04 14:32:03 GMT 2022","Fri Feb 04 14:32:58 GMT 2022","55371","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"passed","Fri Feb 04 14:24:46 GMT 2022","Fri Feb 04 14:24:59 GMT 2022","13354","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Fri Feb 04 13:50:17 GMT 2022","Fri Feb 04 13:50:51 GMT 2022","33984","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00007","Professional profile: education - change all the info and verify",""
"passed","Fri Feb 04 13:53:40 GMT 2022","Fri Feb 04 13:54:07 GMT 2022","27044","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00003","Profile: contacts - change info, add new and verify",""
"passed","Fri Feb 04 14:00:33 GMT 2022","Fri Feb 04 14:01:34 GMT 2022","60782","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
