"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 16 17:17:14 GMT 2022","Sat Jul 16 17:18:26 GMT 2022","72218","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Sat Jul 16 16:17:05 GMT 2022","Sat Jul 16 16:18:15 GMT 2022","69640","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"failed","Sat Jul 16 17:53:01 GMT 2022","Sat Jul 16 17:54:11 GMT 2022","70638","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileFunctionalityVerification","Professional profile: functionality verification",""
"failed","Sat Jul 16 17:57:13 GMT 2022","Sat Jul 16 17:58:14 GMT 2022","61130","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Sat Jul 16 15:21:40 GMT 2022","Sat Jul 16 15:22:16 GMT 2022","35437","","tests.regressionTests.InterfaceTests","","tests.regressionTests.InterfaceTests","languageFrenchShouldBeFRA","Interface: french language should have FRA signature",""
"passed","Sat Jul 16 15:32:05 GMT 2022","Sat Jul 16 15:33:06 GMT 2022","60362","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","profileOldDefaultAddressDeletable","Profile: user can delete default address",""
"passed","Sat Jul 16 17:14:57 GMT 2022","Sat Jul 16 17:16:02 GMT 2022","64559","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Sat Jul 16 15:56:27 GMT 2022","Sat Jul 16 15:57:29 GMT 2022","62315","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingSchedule12PMNoExtraBlock","Booking: 12 PM schedule shouldn't produce an extra time block",""
"passed","Sat Jul 16 17:23:09 GMT 2022","Sat Jul 16 17:24:00 GMT 2022","51587","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Sat Jul 16 15:38:23 GMT 2022","Sat Jul 16 15:39:09 GMT 2022","46041","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Sat Jul 16 16:08:36 GMT 2022","Sat Jul 16 16:09:28 GMT 2022","52498","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
