"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 24 06:39:25 GMT 2022","Thu Feb 24 06:40:07 GMT 2022","42052","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Thu Feb 24 07:00:33 GMT 2022","Thu Feb 24 07:00:54 GMT 2022","21659","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Thu Feb 24 06:41:16 GMT 2022","Thu Feb 24 06:41:53 GMT 2022","36959","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Thu Feb 24 06:44:59 GMT 2022","Thu Feb 24 06:45:40 GMT 2022","41272","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"passed","Thu Feb 24 06:32:46 GMT 2022","Thu Feb 24 06:33:31 GMT 2022","45284","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"failed","Thu Feb 24 07:05:50 GMT 2022","Thu Feb 24 07:06:26 GMT 2022","35609","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00004","Share order: client without login, client's place order",""
"failed","Thu Feb 24 06:13:05 GMT 2022","Thu Feb 24 06:13:53 GMT 2022","48335","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00001","Professional profile: info verification",""
"passed","Thu Feb 24 06:48:36 GMT 2022","Thu Feb 24 06:49:23 GMT 2022","46827","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00201","Basic booking client's place",""
"passed","Thu Feb 24 06:15:11 GMT 2022","Thu Feb 24 06:15:46 GMT 2022","35032","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00006","Professional profile: qualification - change all the info and verify",""
"passed","Thu Feb 24 06:42:54 GMT 2022","Thu Feb 24 06:43:31 GMT 2022","36768","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - reverse order",""
"passed","Thu Feb 24 06:36:14 GMT 2022","Thu Feb 24 06:36:44 GMT 2022","29995","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Thu Feb 24 06:31:24 GMT 2022","Thu Feb 24 06:31:37 GMT 2022","12588","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Thu Feb 24 06:54:22 GMT 2022","Thu Feb 24 06:55:03 GMT 2022","40826","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00401","Post and check review with a lot of characters",""
"passed","Thu Feb 24 06:24:50 GMT 2022","Thu Feb 24 06:25:11 GMT 2022","21344","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Thu Feb 24 06:26:14 GMT 2022","Thu Feb 24 06:27:17 GMT 2022","63358","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Thu Feb 24 06:24:15 GMT 2022","Thu Feb 24 06:24:41 GMT 2022","26074","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"passed","Thu Feb 24 06:53:12 GMT 2022","Thu Feb 24 06:53:46 GMT 2022","34010","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Thu Feb 24 06:58:18 GMT 2022","Thu Feb 24 06:58:54 GMT 2022","36163","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Thu Feb 24 06:40:07 GMT 2022","Thu Feb 24 06:40:40 GMT 2022","32899","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00400","Service publish: can not publish service without any payment option",""
"passed","Thu Feb 24 06:19:03 GMT 2022","Thu Feb 24 06:19:31 GMT 2022","27720","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","t00003","Profile: contacts - change info, add new and verify",""
"failed","Thu Feb 24 06:59:51 GMT 2022","Thu Feb 24 07:00:13 GMT 2022","21409","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Thu Feb 24 07:06:26 GMT 2022","Thu Feb 24 07:07:16 GMT 2022","50940","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Thu Feb 24 06:36:44 GMT 2022","Thu Feb 24 06:37:17 GMT 2022","32961","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"failed","Thu Feb 24 07:03:11 GMT 2022","Thu Feb 24 07:04:08 GMT 2022","56353","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"passed","Thu Feb 24 06:57:12 GMT 2022","Thu Feb 24 06:57:43 GMT 2022","31317","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Thu Feb 24 06:29:22 GMT 2022","Thu Feb 24 06:30:23 GMT 2022","60697","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Thu Feb 24 07:02:22 GMT 2022","Thu Feb 24 07:03:11 GMT 2022","48773","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Thu Feb 24 06:35:07 GMT 2022","Thu Feb 24 06:35:33 GMT 2022","25821","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"passed","Thu Feb 24 06:18:20 GMT 2022","Thu Feb 24 06:18:41 GMT 2022","20682","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","t00001","Profile: functionality verification",""
"passed","Thu Feb 24 06:40:48 GMT 2022","Thu Feb 24 06:41:16 GMT 2022","28745","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Thu Feb 24 06:43:58 GMT 2022","Thu Feb 24 06:44:23 GMT 2022","25683","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Thu Feb 24 06:16:22 GMT 2022","Thu Feb 24 06:16:59 GMT 2022","37658","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00008","Professional profile: certificates - change all the info and verify",""
"passed","Thu Feb 24 06:33:31 GMT 2022","Thu Feb 24 06:34:17 GMT 2022","45566","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Thu Feb 24 07:01:16 GMT 2022","Thu Feb 24 07:01:37 GMT 2022","21151","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Thu Feb 24 06:50:10 GMT 2022","Thu Feb 24 06:51:05 GMT 2022","55486","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
"passed","Thu Feb 24 06:24:41 GMT 2022","Thu Feb 24 06:24:50 GMT 2022","8235","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"passed","Thu Feb 24 06:49:23 GMT 2022","Thu Feb 24 06:50:10 GMT 2022","47345","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
