"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 25 04:44:43 GMT 2022","Fri Feb 25 04:45:13 GMT 2022","29266","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Fri Feb 25 04:50:16 GMT 2022","Fri Feb 25 04:50:49 GMT 2022","32631","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Basic Positive User Registration",""
"passed","Fri Feb 25 04:57:43 GMT 2022","Fri Feb 25 04:58:30 GMT 2022","46314","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Fri Feb 25 04:30:46 GMT 2022","Fri Feb 25 04:31:32 GMT 2022","45758","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Fri Feb 25 05:09:15 GMT 2022","Fri Feb 25 05:09:36 GMT 2022","20502","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"passed","Fri Feb 25 04:33:21 GMT 2022","Fri Feb 25 04:33:41 GMT 2022","19962","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Fri Feb 25 04:45:13 GMT 2022","Fri Feb 25 04:45:46 GMT 2022","32968","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"passed","Fri Feb 25 04:46:27 GMT 2022","Fri Feb 25 04:47:09 GMT 2022","42142","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Fri Feb 25 04:38:55 GMT 2022","Fri Feb 25 04:39:56 GMT 2022","61115","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Fri Feb 25 04:40:41 GMT 2022","Fri Feb 25 04:41:14 GMT 2022","33032","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Fri Feb 25 04:32:12 GMT 2022","Fri Feb 25 04:32:46 GMT 2022","34248","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Profile: delete address that was default",""
"passed","Fri Feb 25 04:35:46 GMT 2022","Fri Feb 25 04:36:49 GMT 2022","63445","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Fri Feb 25 04:22:47 GMT 2022","Fri Feb 25 04:23:34 GMT 2022","46424","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00004","Professional profile: main - change all the info and verify",""
"failed","Fri Feb 25 04:25:30 GMT 2022","Fri Feb 25 04:26:29 GMT 2022","58790","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00100","Professional profile: full test",""
"passed","Fri Feb 25 04:50:49 GMT 2022","Fri Feb 25 04:51:16 GMT 2022","27193","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - in order",""
"passed","Fri Feb 25 05:14:01 GMT 2022","Fri Feb 25 05:14:51 GMT 2022","50204","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"passed","Fri Feb 25 04:24:08 GMT 2022","Fri Feb 25 04:24:44 GMT 2022","35437","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00007","Professional profile: education - change all the info and verify",""
"passed","Fri Feb 25 05:08:31 GMT 2022","Fri Feb 25 05:09:15 GMT 2022","44778","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Fri Feb 25 04:52:44 GMT 2022","Fri Feb 25 04:53:19 GMT 2022","35555","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Fri Feb 25 05:17:42 GMT 2022","Fri Feb 25 05:18:37 GMT 2022","54817","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Fri Feb 25 04:27:33 GMT 2022","Fri Feb 25 04:28:01 GMT 2022","27506","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","t00003","Profile: contacts - change info, add new and verify",""
"passed","Fri Feb 25 04:39:56 GMT 2022","Fri Feb 25 04:40:08 GMT 2022","12162","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Fri Feb 25 05:06:36 GMT 2022","Fri Feb 25 05:07:11 GMT 2022","35249","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Fri Feb 25 04:40:09 GMT 2022","Fri Feb 25 04:40:41 GMT 2022","32043","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Fri Feb 25 04:23:34 GMT 2022","Fri Feb 25 04:24:08 GMT 2022","34202","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","t00006","Professional profile: qualification - change all the info and verify",""
"passed","Fri Feb 25 04:47:09 GMT 2022","Fri Feb 25 04:47:51 GMT 2022","41909","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Fri Feb 25 04:44:21 GMT 2022","Fri Feb 25 04:44:43 GMT 2022","22545","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"passed","Fri Feb 25 05:10:17 GMT 2022","Fri Feb 25 05:10:41 GMT 2022","23373","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
