"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 24 04:50:12 GMT 2022","Mon Jan 24 04:50:35 GMT 2022","22547","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"failed","Mon Jan 24 05:21:55 GMT 2022","Mon Jan 24 05:22:30 GMT 2022","35272","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"passed","Mon Jan 24 04:46:19 GMT 2022","Mon Jan 24 04:46:47 GMT 2022","27636","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Mon Jan 24 05:13:33 GMT 2022","Mon Jan 24 05:14:02 GMT 2022","28883","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Mon Jan 24 05:21:09 GMT 2022","Mon Jan 24 05:21:30 GMT 2022","20658","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00002","Profile: main - change all the info and verify",""
"failed","Mon Jan 24 04:52:28 GMT 2022","Mon Jan 24 04:52:50 GMT 2022","21928","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00502","Conversation test: step 3 out of 3",""
"passed","Mon Jan 24 04:55:28 GMT 2022","Mon Jan 24 04:55:39 GMT 2022","11122","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Mon Jan 24 04:45:09 GMT 2022","Mon Jan 24 04:45:46 GMT 2022","37687","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"failed","Mon Jan 24 04:49:48 GMT 2022","Mon Jan 24 04:50:12 GMT 2022","23818","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Mon Jan 24 04:41:31 GMT 2022","Mon Jan 24 04:41:55 GMT 2022","23406","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Mon Jan 24 04:41:55 GMT 2022","Mon Jan 24 04:42:24 GMT 2022","29144","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Mon Jan 24 05:07:49 GMT 2022","Mon Jan 24 05:08:27 GMT 2022","38423","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Mon Jan 24 04:54:07 GMT 2022","Mon Jan 24 04:54:36 GMT 2022","29079","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Mon Jan 24 05:18:31 GMT 2022","Mon Jan 24 05:19:26 GMT 2022","54735","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Mon Jan 24 05:11:15 GMT 2022","Mon Jan 24 05:12:30 GMT 2022","75873","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
