"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 30 05:36:20 GMT 2022","Wed Mar 30 05:36:41 GMT 2022","21170","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Wed Mar 30 05:21:15 GMT 2022","Wed Mar 30 05:21:39 GMT 2022","24670","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"failed","Wed Mar 30 04:49:04 GMT 2022","Wed Mar 30 04:49:46 GMT 2022","42068","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","t00005","Profile: about - change info and verify",""
"passed","Wed Mar 30 05:05:44 GMT 2022","Wed Mar 30 05:05:56 GMT 2022","12269","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Wed Mar 30 04:48:40 GMT 2022","Wed Mar 30 04:49:04 GMT 2022","23819","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileFunctionalityVerification","Profile: functionality verification",""
"passed","Wed Mar 30 05:18:03 GMT 2022","Wed Mar 30 05:18:42 GMT 2022","39699","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hMaster","Service publishing >24h duration, service location: Professional's place",""
"passed","Wed Mar 30 04:59:12 GMT 2022","Wed Mar 30 04:59:37 GMT 2022","25078","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"passed","Wed Mar 30 04:59:45 GMT 2022","Wed Mar 30 05:00:04 GMT 2022","19439","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Wed Mar 30 04:57:03 GMT 2022","Wed Mar 30 04:57:32 GMT 2022","29487","","tests.regressionTests.OrdersTests","","tests.regressionTests.OrdersTests","ordersOutboxCorrectTitlesAfterBack","Orders: outbox titles should be correct after returning from a specific order",""
"passed","Wed Mar 30 05:11:18 GMT 2022","Wed Mar 30 05:11:40 GMT 2022","22587","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"passed","Wed Mar 30 05:12:45 GMT 2022","Wed Mar 30 05:13:16 GMT 2022","30827","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"failed","Wed Mar 30 05:42:14 GMT 2022","Wed Mar 30 05:43:30 GMT 2022","76686","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleFunctionalityVerification","Schedule: time selection is working",""
"failed","Wed Mar 30 05:06:56 GMT 2022","Wed Mar 30 05:07:36 GMT 2022","39473","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","masterProfileSocialShareClickableForAnotherPerson","Professional Profile: social share button should be clickable (another person)",""
"passed","Wed Mar 30 04:58:03 GMT 2022","Wed Mar 30 04:58:32 GMT 2022","29396","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","profileOldDefaultAddressDeletable","Profile: user can delete default address",""
"passed","Wed Mar 30 04:50:17 GMT 2022","Wed Mar 30 04:50:33 GMT 2022","16634","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileInfoVerification","User Registration via API and verify the data",""
"passed","Wed Mar 30 05:32:47 GMT 2022","Wed Mar 30 05:33:20 GMT 2022","33258","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Wed Mar 30 05:20:49 GMT 2022","Wed Mar 30 05:21:15 GMT 2022","25678","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Full Positive User Registration - mixed order 1",""
"passed","Wed Mar 30 05:09:10 GMT 2022","Wed Mar 30 05:09:51 GMT 2022","41001","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"broken","Wed Mar 30 05:47:38 GMT 2022","Wed Mar 30 05:47:39 GMT 2022","1015","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Wed Mar 30 05:03:46 GMT 2022","Wed Mar 30 05:04:44 GMT 2022","58891","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
