"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 28 08:33:36 GMT 2022","Fri Jan 28 08:33:57 GMT 2022","20981","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"failed","Fri Jan 28 09:01:26 GMT 2022","Fri Jan 28 09:01:58 GMT 2022","32290","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Fri Jan 28 08:46:49 GMT 2022","Fri Jan 28 08:47:29 GMT 2022","40170","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"failed","Fri Jan 28 08:41:13 GMT 2022","Fri Jan 28 08:42:13 GMT 2022","59702","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"passed","Fri Jan 28 09:04:05 GMT 2022","Fri Jan 28 09:04:59 GMT 2022","54109","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"passed","Fri Jan 28 09:07:39 GMT 2022","Fri Jan 28 09:08:37 GMT 2022","58084","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00006","Share order: client without account, online order",""
"passed","Fri Jan 28 08:26:00 GMT 2022","Fri Jan 28 08:26:31 GMT 2022","30609","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Fri Jan 28 08:19:29 GMT 2022","Fri Jan 28 08:20:05 GMT 2022","36195","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Full Positive User Registration - in order",""
"passed","Fri Jan 28 08:48:12 GMT 2022","Fri Jan 28 08:48:55 GMT 2022","42852","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Fri Jan 28 09:02:12 GMT 2022","Fri Jan 28 09:03:06 GMT 2022","54544","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Fri Jan 28 08:58:47 GMT 2022","Fri Jan 28 08:59:50 GMT 2022","63203","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Fri Jan 28 09:01:58 GMT 2022","Fri Jan 28 09:02:11 GMT 2022","12919","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Fri Jan 28 08:20:39 GMT 2022","Fri Jan 28 08:21:07 GMT 2022","27706","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Fri Jan 28 08:56:09 GMT 2022","Fri Jan 28 08:56:18 GMT 2022","8990","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"failed","Fri Jan 28 08:30:01 GMT 2022","Fri Jan 28 08:30:27 GMT 2022","25755","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Fri Jan 28 08:20:05 GMT 2022","Fri Jan 28 08:20:39 GMT 2022","33717","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - reverse order",""
"passed","Fri Jan 28 08:33:57 GMT 2022","Fri Jan 28 08:34:18 GMT 2022","21193","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00603","Add master to favorite from the service info",""
