"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 03 05:21:19 GMT 2022","Sun Apr 03 05:22:08 GMT 2022","48058","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileEducationChangeTest","Professional profile: education - change all the info and verify",""
"passed","Sun Apr 03 06:21:42 GMT 2022","Sun Apr 03 06:22:08 GMT 2022","25748","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Sun Apr 03 05:44:37 GMT 2022","Sun Apr 03 05:45:05 GMT 2022","28021","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"failed","Sun Apr 03 05:15:58 GMT 2022","Sun Apr 03 05:17:07 GMT 2022","68899","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileInfoChangeTest","Professional profile: main - change all the info and verify",""
"passed","Sun Apr 03 05:35:36 GMT 2022","Sun Apr 03 05:36:07 GMT 2022","30915","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Sun Apr 03 05:25:07 GMT 2022","Sun Apr 03 05:25:46 GMT 2022","38993","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleAddButtonTest","Schedule: add button is working",""
"passed","Sun Apr 03 05:30:42 GMT 2022","Sun Apr 03 05:31:29 GMT 2022","47104","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","publishScheduleEditAfterBack","Service publish: schedule can be edited after backing",""
"passed","Sun Apr 03 05:24:33 GMT 2022","Sun Apr 03 05:25:07 GMT 2022","33490","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleBackButtonTest","Schedule: back button is working",""
"passed","Sun Apr 03 05:37:26 GMT 2022","Sun Apr 03 05:38:09 GMT 2022","43145","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Sun Apr 03 05:28:57 GMT 2022","Sun Apr 03 05:29:29 GMT 2022","32254","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Sun Apr 03 06:01:49 GMT 2022","Sun Apr 03 06:02:27 GMT 2022","37984","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Basic Positive User Registration",""
"passed","Sun Apr 03 05:56:56 GMT 2022","Sun Apr 03 05:57:24 GMT 2022","28161","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileFunctionalityVerification","Profile: functionality verification",""
"passed","Sun Apr 03 06:05:11 GMT 2022","Sun Apr 03 06:05:54 GMT 2022","43039","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"passed","Sun Apr 03 06:14:40 GMT 2022","Sun Apr 03 06:15:27 GMT 2022","47427","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Sun Apr 03 05:59:37 GMT 2022","Sun Apr 03 06:00:23 GMT 2022","45786","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hClient","Service publishing >24h duration, service location: Client's place",""
"passed","Sun Apr 03 06:18:45 GMT 2022","Sun Apr 03 06:19:35 GMT 2022","50017","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
