"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 13 09:39:50 GMT 2022","Thu Jan 13 09:40:28 GMT 2022","37948","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00000","Full Positive User Registration for User Profile test",""
"failed","Thu Jan 13 09:14:41 GMT 2022","Thu Jan 13 09:15:10 GMT 2022","29255","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00002","Professional profile: functionality verification",""
"passed","Thu Jan 13 09:29:04 GMT 2022","Thu Jan 13 09:29:35 GMT 2022","31525","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"passed","Thu Jan 13 09:22:17 GMT 2022","Thu Jan 13 09:23:14 GMT 2022","57019","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Thu Jan 13 09:43:24 GMT 2022","Thu Jan 13 09:43:56 GMT 2022","31364","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - reverse order",""
"passed","Thu Jan 13 09:56:35 GMT 2022","Thu Jan 13 09:56:55 GMT 2022","19475","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Thu Jan 13 09:27:36 GMT 2022","Thu Jan 13 09:27:56 GMT 2022","20421","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"failed","Thu Jan 13 09:57:14 GMT 2022","Thu Jan 13 09:57:53 GMT 2022","39230","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"failed","Thu Jan 13 09:54:46 GMT 2022","Thu Jan 13 09:55:09 GMT 2022","23024","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00500","Conversation test: step 1 out of 3",""
"passed","Thu Jan 13 09:26:15 GMT 2022","Thu Jan 13 09:26:56 GMT 2022","41079","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Thu Jan 13 09:59:33 GMT 2022","Thu Jan 13 09:59:45 GMT 2022","12481","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Thu Jan 13 09:36:26 GMT 2022","Thu Jan 13 09:37:22 GMT 2022","56509","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"failed","Thu Jan 13 09:53:13 GMT 2022","Thu Jan 13 09:53:36 GMT 2022","22996","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"failed","Thu Jan 13 09:42:15 GMT 2022","Thu Jan 13 09:42:58 GMT 2022","42899","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Thu Jan 13 09:28:14 GMT 2022","Thu Jan 13 09:28:33 GMT 2022","19830","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"failed","Thu Jan 13 09:28:33 GMT 2022","Thu Jan 13 09:29:04 GMT 2022","30408","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Thu Jan 13 09:43:56 GMT 2022","Thu Jan 13 09:44:20 GMT 2022","24633","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Thu Jan 13 09:51:06 GMT 2022","Thu Jan 13 09:51:35 GMT 2022","28759","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00204","Basic booking online (3)",""
"passed","Thu Jan 13 09:37:22 GMT 2022","Thu Jan 13 09:38:19 GMT 2022","56340","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00103","Trying to register account with the same lowercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Thu Jan 13 09:41:11 GMT 2022","Thu Jan 13 09:41:39 GMT 2022","27090","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00003","Profile: contacts - change info, add new and verify",""
"passed","Thu Jan 13 09:31:23 GMT 2022","Thu Jan 13 09:31:59 GMT 2022","35689","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Thu Jan 13 09:38:41 GMT 2022","Thu Jan 13 09:39:37 GMT 2022","55796","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Thu Jan 13 09:27:16 GMT 2022","Thu Jan 13 09:27:36 GMT 2022","20280","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Thu Jan 13 09:46:55 GMT 2022","Thu Jan 13 09:47:35 GMT 2022","40066","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"passed","Thu Jan 13 09:16:29 GMT 2022","Thu Jan 13 09:17:04 GMT 2022","34742","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00007","Professional profile: education - change all the info and verify",""
"passed","Thu Jan 13 09:52:17 GMT 2022","Thu Jan 13 09:52:31 GMT 2022","13417","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Thu Jan 13 09:58:45 GMT 2022","Thu Jan 13 09:58:57 GMT 2022","11558","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"failed","Thu Jan 13 09:49:20 GMT 2022","Thu Jan 13 09:49:58 GMT 2022","38684","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00201","Basic booking client's place",""
"passed","Thu Jan 13 09:48:15 GMT 2022","Thu Jan 13 09:48:50 GMT 2022","35060","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
"passed","Thu Jan 13 09:39:37 GMT 2022","Thu Jan 13 09:39:49 GMT 2022","11941","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Thu Jan 13 09:15:10 GMT 2022","Thu Jan 13 09:15:56 GMT 2022","45728","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00004","Professional profile: main - change all the info and verify",""
"failed","Thu Jan 13 09:57:53 GMT 2022","Thu Jan 13 09:58:35 GMT 2022","41386","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Thu Jan 13 09:34:15 GMT 2022","Thu Jan 13 09:34:33 GMT 2022","17557","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Thu Jan 13 09:59:08 GMT 2022","Thu Jan 13 09:59:20 GMT 2022","11548","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Thu Jan 13 09:18:50 GMT 2022","Thu Jan 13 09:19:44 GMT 2022","54465","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"failed","Thu Jan 13 09:38:19 GMT 2022","Thu Jan 13 09:38:41 GMT 2022","22283","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Thu Jan 13 09:46:14 GMT 2022","Thu Jan 13 09:46:55 GMT 2022","41209","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Thu Jan 13 09:29:36 GMT 2022","Thu Jan 13 09:30:11 GMT 2022","35389","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"passed","Thu Jan 13 09:48:50 GMT 2022","Thu Jan 13 09:49:20 GMT 2022","29569","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Thu Jan 13 09:51:50 GMT 2022","Thu Jan 13 09:52:04 GMT 2022","13789","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Thu Jan 13 09:32:43 GMT 2022","Thu Jan 13 09:33:35 GMT 2022","51677","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"failed","Thu Jan 13 09:17:50 GMT 2022","Thu Jan 13 09:18:49 GMT 2022","59224","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"passed","Thu Jan 13 09:20:33 GMT 2022","Thu Jan 13 09:21:23 GMT 2022","49468","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Professional Profile: delete education",""
"passed","Thu Jan 13 09:23:14 GMT 2022","Thu Jan 13 09:24:40 GMT 2022","85820","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"failed","Thu Jan 13 09:17:04 GMT 2022","Thu Jan 13 09:17:50 GMT 2022","45594","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00008","Professional profile: certificates - change all the info and verify",""
"passed","Thu Jan 13 09:26:56 GMT 2022","Thu Jan 13 09:27:16 GMT 2022","19935","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"failed","Thu Jan 13 09:55:54 GMT 2022","Thu Jan 13 09:56:17 GMT 2022","23142","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Thu Jan 13 09:59:20 GMT 2022","Thu Jan 13 09:59:33 GMT 2022","12550","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"passed","Thu Jan 13 09:44:49 GMT 2022","Thu Jan 13 09:45:10 GMT 2022","21105","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Thu Jan 13 09:21:24 GMT 2022","Thu Jan 13 09:22:17 GMT 2022","53552","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00000","Booking: today's date",""
"failed","Thu Jan 13 09:54:23 GMT 2022","Thu Jan 13 09:54:46 GMT 2022","23482","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"passed","Thu Jan 13 09:56:17 GMT 2022","Thu Jan 13 09:56:35 GMT 2022","18412","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00601","Add master to favorite from search results",""
"passed","Thu Jan 13 09:27:56 GMT 2022","Thu Jan 13 09:28:14 GMT 2022","17329","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"failed","Thu Jan 13 09:14:07 GMT 2022","Thu Jan 13 09:14:41 GMT 2022","34194","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00001","Professional profile: info verification",""
"passed","Thu Jan 13 09:45:38 GMT 2022","Thu Jan 13 09:46:14 GMT 2022","35777","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"failed","Thu Jan 13 09:41:39 GMT 2022","Thu Jan 13 09:42:15 GMT 2022","36282","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"passed","Thu Jan 13 09:33:36 GMT 2022","Thu Jan 13 09:33:42 GMT 2022","6411","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
"failed","Thu Jan 13 09:53:36 GMT 2022","Thu Jan 13 09:53:59 GMT 2022","23459","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00401","Post and check review with a lot of characters",""
"passed","Thu Jan 13 09:35:29 GMT 2022","Thu Jan 13 09:36:26 GMT 2022","56503","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Thu Jan 13 09:30:11 GMT 2022","Thu Jan 13 09:30:47 GMT 2022","36039","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Thu Jan 13 09:52:04 GMT 2022","Thu Jan 13 09:52:17 GMT 2022","13431","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"passed","Thu Jan 13 09:12:59 GMT 2022","Thu Jan 13 09:14:06 GMT 2022","67370","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00000","Professional profile (preparations): account creation (Full Registration + Full Service Publication)",""
"failed","Thu Jan 13 09:55:31 GMT 2022","Thu Jan 13 09:55:54 GMT 2022","22242","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00502","Conversation test: step 3 out of 3",""
"passed","Thu Jan 13 09:30:47 GMT 2022","Thu Jan 13 09:31:23 GMT 2022","36136","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Thu Jan 13 09:52:31 GMT 2022","Thu Jan 13 09:52:48 GMT 2022","17089","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"failed","Thu Jan 13 09:53:59 GMT 2022","Thu Jan 13 09:54:23 GMT 2022","23496","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Thu Jan 13 09:58:57 GMT 2022","Thu Jan 13 09:59:08 GMT 2022","11587","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Thu Jan 13 09:58:35 GMT 2022","Thu Jan 13 09:58:45 GMT 2022","10448","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"passed","Thu Jan 13 09:50:38 GMT 2022","Thu Jan 13 09:51:06 GMT 2022","28930","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"failed","Thu Jan 13 09:52:48 GMT 2022","Thu Jan 13 09:53:13 GMT 2022","24789","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Thu Jan 13 09:40:50 GMT 2022","Thu Jan 13 09:41:11 GMT 2022","21465","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00002","Profile: main - change all the info and verify",""
"passed","Thu Jan 13 09:45:10 GMT 2022","Thu Jan 13 09:45:38 GMT 2022","27502","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Thu Jan 13 09:34:33 GMT 2022","Thu Jan 13 09:35:29 GMT 2022","56562","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Thu Jan 13 09:19:44 GMT 2022","Thu Jan 13 09:20:32 GMT 2022","47507","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"failed","Thu Jan 13 09:55:09 GMT 2022","Thu Jan 13 09:55:31 GMT 2022","22386","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00501","Conversation test: step 2 out of 3",""
"passed","Thu Jan 13 09:40:28 GMT 2022","Thu Jan 13 09:40:50 GMT 2022","22499","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00001","Profile: functionality verification",""
"passed","Thu Jan 13 09:51:35 GMT 2022","Thu Jan 13 09:51:50 GMT 2022","14793","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
