"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 02 02:47:54 GMT 2022","Sat Apr 02 02:48:16 GMT 2022","21866","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"passed","Sat Apr 02 03:27:20 GMT 2022","Sat Apr 02 03:27:40 GMT 2022","20114","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"passed","Sat Apr 02 03:28:42 GMT 2022","Sat Apr 02 03:29:03 GMT 2022","21467","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"passed","Sat Apr 02 02:56:01 GMT 2022","Sat Apr 02 02:56:32 GMT 2022","31311","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingSchedule12PMNoExtraBlock","Booking: 12 PM schedule shouldn't produce an extra time block",""
"passed","Sat Apr 02 03:18:48 GMT 2022","Sat Apr 02 03:19:30 GMT 2022","42475","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Sat Apr 02 02:30:00 GMT 2022","Sat Apr 02 02:30:48 GMT 2022","48427","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Sat Apr 02 02:51:09 GMT 2022","Sat Apr 02 02:51:47 GMT 2022","37417","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Sat Apr 02 02:46:32 GMT 2022","Sat Apr 02 02:47:13 GMT 2022","41451","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"passed","Sat Apr 02 02:28:37 GMT 2022","Sat Apr 02 02:29:24 GMT 2022","47712","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"passed","Sat Apr 02 02:30:48 GMT 2022","Sat Apr 02 02:31:39 GMT 2022","50772","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00006","Share order: client without account, online order",""
"passed","Sat Apr 02 02:54:46 GMT 2022","Sat Apr 02 02:55:27 GMT 2022","41719","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingServiceForAnother","Booking: a service for another person",""
"passed","Sat Apr 02 03:30:51 GMT 2022","Sat Apr 02 03:31:20 GMT 2022","28481","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderMaster","Master can't complete order too early: master's place",""
"passed","Sat Apr 02 02:44:04 GMT 2022","Sat Apr 02 02:44:30 GMT 2022","26612","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Sat Apr 02 03:12:54 GMT 2022","Sat Apr 02 03:13:28 GMT 2022","33427","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - reverse order",""
"passed","Sat Apr 02 02:59:07 GMT 2022","Sat Apr 02 03:00:07 GMT 2022","60027","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Sat Apr 02 02:40:47 GMT 2022","Sat Apr 02 02:41:20 GMT 2022","32343","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleAddButtonTest","Schedule: add button is working",""
"passed","Sat Apr 02 02:55:27 GMT 2022","Sat Apr 02 02:56:01 GMT 2022","33462","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingCanNotSelectWrongDayViaBackArrows","Booking: time step, can't navigate back in time via arrows",""
"passed","Sat Apr 02 03:06:32 GMT 2022","Sat Apr 02 03:07:02 GMT 2022","29384","","tests.regressionTests.OrdersTests","","tests.regressionTests.OrdersTests","ordersInboxCorrectTitlesAfterBack","Orders: inbox titles should be correct after returning from a specific order",""
"passed","Sat Apr 02 03:24:18 GMT 2022","Sat Apr 02 03:24:50 GMT 2022","32403","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00601","Add master to favorite from search results",""
"failed","Sat Apr 02 03:05:53 GMT 2022","Sat Apr 02 03:06:32 GMT 2022","39595","","tests.regressionTests.OrdersTests","","tests.regressionTests.OrdersTests","ordersOutboxCorrectTitlesAfterBack","Orders: outbox titles should be correct after returning from a specific order",""
"passed","Sat Apr 02 02:44:30 GMT 2022","Sat Apr 02 02:45:03 GMT 2022","33175","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Sat Apr 02 02:33:55 GMT 2022","Sat Apr 02 02:34:36 GMT 2022","40781","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileQualificationChangeTest","Professional profile: qualification - change all the info and verify",""
"passed","Sat Apr 02 02:40:20 GMT 2022","Sat Apr 02 02:40:47 GMT 2022","26941","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleBackButtonTest","Schedule: back button is working",""
"passed","Sat Apr 02 02:36:35 GMT 2022","Sat Apr 02 02:37:19 GMT 2022","44478","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileCertificateChangeTest","Professional profile: certificates - change all the info and verify",""
"passed","Sat Apr 02 03:19:30 GMT 2022","Sat Apr 02 03:20:22 GMT 2022","51928","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
"passed","Sat Apr 02 02:37:58 GMT 2022","Sat Apr 02 02:38:39 GMT 2022","40832","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileEducationChangeTest","Professional profile: education - change all the info and verify",""
"passed","Sat Apr 02 03:02:08 GMT 2022","Sat Apr 02 03:03:09 GMT 2022","61106","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sat Apr 02 03:07:42 GMT 2022","Sat Apr 02 03:08:06 GMT 2022","23439","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileFunctionalityVerification","Profile: functionality verification",""
"failed","Sat Apr 02 03:08:06 GMT 2022","Sat Apr 02 03:08:49 GMT 2022","43129","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","t00005","Profile: about - change info and verify",""
"failed","Sat Apr 02 02:31:39 GMT 2022","Sat Apr 02 02:32:10 GMT 2022","31393","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"passed","Sat Apr 02 03:00:07 GMT 2022","Sat Apr 02 03:01:07 GMT 2022","60061","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Sat Apr 02 03:25:57 GMT 2022","Sat Apr 02 03:26:38 GMT 2022","41593","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Sat Apr 02 02:32:10 GMT 2022","Sat Apr 02 02:33:01 GMT 2022","50847","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Sat Apr 02 03:29:25 GMT 2022","Sat Apr 02 03:29:54 GMT 2022","29309","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderClient","Master can't complete order too early: client's place",""
"passed","Sat Apr 02 03:21:59 GMT 2022","Sat Apr 02 03:22:37 GMT 2022","38434","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00401","Post and check review with a lot of characters",""
"passed","Sat Apr 02 03:12:29 GMT 2022","Sat Apr 02 03:12:54 GMT 2022","25585","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - in order",""
"passed","Sat Apr 02 02:42:53 GMT 2022","Sat Apr 02 02:43:22 GMT 2022","29388","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","profileOldDefaultAddressDeletable","Profile: user can delete default address",""
"passed","Sat Apr 02 03:23:49 GMT 2022","Sat Apr 02 03:24:18 GMT 2022","28448","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Sat Apr 02 03:32:30 GMT 2022","Sat Apr 02 03:33:11 GMT 2022","41160","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","booking24hMaster","Booking a service with >24h duration - professional's place",""
"passed","Sat Apr 02 03:10:07 GMT 2022","Sat Apr 02 03:10:45 GMT 2022","38599","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hClient","Service publishing >24h duration, service location: Client's place",""
"passed","Sat Apr 02 03:26:38 GMT 2022","Sat Apr 02 03:27:20 GMT 2022","41711","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Sat Apr 02 03:15:25 GMT 2022","Sat Apr 02 03:16:07 GMT 2022","41946","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Sat Apr 02 03:09:24 GMT 2022","Sat Apr 02 03:09:41 GMT 2022","17167","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileInfoVerification","User Registration via API and verify the data",""
"passed","Sat Apr 02 03:22:37 GMT 2022","Sat Apr 02 03:23:15 GMT 2022","37793","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Sat Apr 02 03:13:28 GMT 2022","Sat Apr 02 03:13:53 GMT 2022","25700","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Full Positive User Registration - mixed order 1",""
"failed","Sat Apr 02 02:28:00 GMT 2022","Sat Apr 02 02:28:37 GMT 2022","36774","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"failed","Sat Apr 02 02:37:19 GMT 2022","Sat Apr 02 02:37:58 GMT 2022","38857","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileFunctionalityVerification","Professional profile: functionality verification",""
"skipped","Sat Apr 02 02:45:04 GMT 2022","Sat Apr 02 02:45:04 GMT 2022","0","","tests.regressionTests.ScheduleTests","","tests.regressionTests.ScheduleTests","serviceHang","Service should not hang",""
"passed","Sat Apr 02 03:09:41 GMT 2022","Sat Apr 02 03:10:06 GMT 2022","25068","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileMainChangeTest","Profile: main - change all the info and verify",""
"passed","Sat Apr 02 03:28:21 GMT 2022","Sat Apr 02 03:28:42 GMT 2022","21115","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Sat Apr 02 03:29:03 GMT 2022","Sat Apr 02 03:29:25 GMT 2022","21446","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"failed","Sat Apr 02 02:27:05 GMT 2022","Sat Apr 02 02:28:00 GMT 2022","55310","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"failed","Sat Apr 02 03:07:03 GMT 2022","Sat Apr 02 03:07:42 GMT 2022","39669","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileAddressChangeTest","Profile: address - change info and verify",""
"passed","Sat Apr 02 03:28:00 GMT 2022","Sat Apr 02 03:28:21 GMT 2022","20165","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"failed","Sat Apr 02 03:04:24 GMT 2022","Sat Apr 02 03:05:03 GMT 2022","39165","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","trimEmail","Email will be automatically trimmed",""
"passed","Sat Apr 02 02:52:24 GMT 2022","Sat Apr 02 02:53:01 GMT 2022","37094","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Sat Apr 02 03:14:17 GMT 2022","Sat Apr 02 03:14:48 GMT 2022","31549","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Sat Apr 02 02:49:17 GMT 2022","Sat Apr 02 02:49:37 GMT 2022","20428","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"passed","Sat Apr 02 02:42:21 GMT 2022","Sat Apr 02 02:42:52 GMT 2022","30953","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","masterProfileLevelIsAlwaysInEnglish","Professional Profile: professional expertise level shouldn't be in English with Russian locale chosen",""
"passed","Sat Apr 02 03:33:11 GMT 2022","Sat Apr 02 03:33:51 GMT 2022","40110","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","booking24hOnline","Booking a service with >24h duration - online",""
"failed","Sat Apr 02 03:08:49 GMT 2022","Sat Apr 02 03:09:24 GMT 2022","34755","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileContactsChangeTest","Profile: contacts - change info, add new and verify",""
"passed","Sat Apr 02 03:16:07 GMT 2022","Sat Apr 02 03:16:48 GMT 2022","41679","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"passed","Sat Apr 02 03:27:40 GMT 2022","Sat Apr 02 03:28:00 GMT 2022","20293","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Sat Apr 02 02:58:07 GMT 2022","Sat Apr 02 02:59:07 GMT 2022","60020","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Sat Apr 02 03:11:58 GMT 2022","Sat Apr 02 03:12:29 GMT 2022","30295","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Basic Positive User Registration",""
"passed","Sat Apr 02 02:54:09 GMT 2022","Sat Apr 02 02:54:46 GMT 2022","36774","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingDateToday","Booking: today's date",""
"passed","Sat Apr 02 02:50:32 GMT 2022","Sat Apr 02 02:51:09 GMT 2022","37337","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"passed","Sat Apr 02 03:16:48 GMT 2022","Sat Apr 02 03:17:24 GMT 2022","35271","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"passed","Sat Apr 02 02:48:16 GMT 2022","Sat Apr 02 02:48:38 GMT 2022","22122","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Sat Apr 02 02:53:29 GMT 2022","Sat Apr 02 02:54:09 GMT 2022","39334","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingOwnServiceForAnother","Booking: your own service for another person",""
"passed","Sat Apr 02 02:51:47 GMT 2022","Sat Apr 02 02:52:24 GMT 2022","37225","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"failed","Sat Apr 02 02:35:09 GMT 2022","Sat Apr 02 02:36:35 GMT 2022","86442","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileFullTest","Professional profile: full test",""
"passed","Sat Apr 02 02:43:22 GMT 2022","Sat Apr 02 02:44:03 GMT 2022","40386","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","profileLanguageCheckboxesShown","Profile: language checkboxes are always present",""
"passed","Sat Apr 02 03:03:09 GMT 2022","Sat Apr 02 03:04:11 GMT 2022","61979","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Sat Apr 02 03:29:54 GMT 2022","Sat Apr 02 03:30:51 GMT 2022","57526","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","chatMessagesTest","Chat test",""
"passed","Sat Apr 02 03:24:50 GMT 2022","Sat Apr 02 03:25:23 GMT 2022","32973","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Sat Apr 02 02:50:03 GMT 2022","Sat Apr 02 02:50:32 GMT 2022","28930","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"failed","Sat Apr 02 02:45:04 GMT 2022","Sat Apr 02 02:45:29 GMT 2022","25256","","tests.regressionTests.ScheduleTests","","tests.regressionTests.ScheduleTests","scheduleTimeCanBeSelectedWithPicker","Schedule: picker time selection is working",""
"passed","Sat Apr 02 02:49:37 GMT 2022","Sat Apr 02 02:50:03 GMT 2022","25582","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Sat Apr 02 02:38:40 GMT 2022","Sat Apr 02 02:39:14 GMT 2022","34181","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleCheckBoxTest","Schedule: check box is working",""
"passed","Sat Apr 02 02:41:20 GMT 2022","Sat Apr 02 02:41:50 GMT 2022","29892","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"failed","Sat Apr 02 02:29:24 GMT 2022","Sat Apr 02 02:30:00 GMT 2022","35526","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00004","Share order: client without login, client's place order",""
"broken","Sat Apr 02 02:39:14 GMT 2022","Sat Apr 02 02:40:20 GMT 2022","66172","","tests.scheduleTests.ScheduleTests","","tests.scheduleTests.ScheduleTests","scheduleFunctionalityVerification","Schedule: time selection is working",""
"passed","Sat Apr 02 02:26:09 GMT 2022","Sat Apr 02 02:27:04 GMT 2022","55111","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Sat Apr 02 02:45:30 GMT 2022","Sat Apr 02 02:46:11 GMT 2022","40867","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","publishScheduleEditAfterBack","Service publish: schedule can be edited after backing",""
"passed","Sat Apr 02 02:49:00 GMT 2022","Sat Apr 02 02:49:17 GMT 2022","17216","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"passed","Sat Apr 02 03:21:24 GMT 2022","Sat Apr 02 03:21:59 GMT 2022","34816","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"passed","Sat Apr 02 02:46:11 GMT 2022","Sat Apr 02 02:46:32 GMT 2022","20694","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","publish4StepSpinnerWorks","Service publish: 4th step should be blocked by spinner after confirmation",""
"passed","Sat Apr 02 03:31:20 GMT 2022","Sat Apr 02 03:31:48 GMT 2022","28379","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderOnline","Master can't complete order too early: online",""
"passed","Sat Apr 02 03:14:48 GMT 2022","Sat Apr 02 03:15:25 GMT 2022","36810","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"passed","Sat Apr 02 03:17:24 GMT 2022","Sat Apr 02 03:18:05 GMT 2022","41509","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Sat Apr 02 03:13:53 GMT 2022","Sat Apr 02 03:14:16 GMT 2022","23004","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Sat Apr 02 03:04:11 GMT 2022","Sat Apr 02 03:04:24 GMT 2022","12266","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"failed","Sat Apr 02 02:56:32 GMT 2022","Sat Apr 02 02:57:08 GMT 2022","36002","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingScheduleWithMidnightTomorrowNoExtraBlock","Booking: next day with 00:00 schedule shouldn't produce an extra time block for a previous day",""
"passed","Sat Apr 02 03:10:45 GMT 2022","Sat Apr 02 03:11:24 GMT 2022","38961","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hMaster","Service publishing >24h duration, service location: Professional's place",""
