"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 28 10:45:57 GMT 2022","Fri Jan 28 10:46:22 GMT 2022","25156","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00003","Profile: contacts - change info, add new and verify",""
"passed","Fri Jan 28 10:37:05 GMT 2022","Fri Jan 28 10:37:59 GMT 2022","53764","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Fri Jan 28 10:13:01 GMT 2022","Fri Jan 28 10:13:40 GMT 2022","38887","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Fri Jan 28 10:05:00 GMT 2022","Fri Jan 28 10:05:27 GMT 2022","27516","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"failed","Fri Jan 28 10:15:05 GMT 2022","Fri Jan 28 10:15:41 GMT 2022","35127","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00001","Professional profile: info verification",""
"passed","Fri Jan 28 10:31:13 GMT 2022","Fri Jan 28 10:31:42 GMT 2022","29402","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Fri Jan 28 10:25:03 GMT 2022","Fri Jan 28 10:25:42 GMT 2022","39333","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Fri Jan 28 10:26:53 GMT 2022","Fri Jan 28 10:27:18 GMT 2022","25406","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"failed","Fri Jan 28 10:12:22 GMT 2022","Fri Jan 28 10:13:01 GMT 2022","38860","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Fri Jan 28 10:32:08 GMT 2022","Fri Jan 28 10:32:16 GMT 2022","7562","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"passed","Fri Jan 28 10:22:01 GMT 2022","Fri Jan 28 10:22:24 GMT 2022","23281","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"failed","Fri Jan 28 10:15:41 GMT 2022","Fri Jan 28 10:16:09 GMT 2022","28406","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00002","Professional profile: functionality verification",""
"passed","Fri Jan 28 10:01:30 GMT 2022","Fri Jan 28 10:01:57 GMT 2022","27011","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Fri Jan 28 10:02:30 GMT 2022","Fri Jan 28 10:03:08 GMT 2022","37884","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Fri Jan 28 10:05:55 GMT 2022","Fri Jan 28 10:06:23 GMT 2022","27843","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Fri Jan 28 10:23:44 GMT 2022","Fri Jan 28 10:24:23 GMT 2022","39031","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"passed","Fri Jan 28 10:26:21 GMT 2022","Fri Jan 28 10:26:52 GMT 2022","30653","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Profile: delete address that was default",""
"passed","Fri Jan 28 10:11:00 GMT 2022","Fri Jan 28 10:11:13 GMT 2022","12643","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00502","Conversation test: step 3 out of 3",""
"passed","Fri Jan 28 10:06:23 GMT 2022","Fri Jan 28 10:06:51 GMT 2022","27648","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"passed","Fri Jan 28 10:10:13 GMT 2022","Fri Jan 28 10:10:30 GMT 2022","17284","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"passed","Fri Jan 28 10:37:59 GMT 2022","Fri Jan 28 10:38:10 GMT 2022","11571","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Fri Jan 28 10:20:30 GMT 2022","Fri Jan 28 10:21:15 GMT 2022","45627","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Fri Jan 28 10:08:25 GMT 2022","Fri Jan 28 10:08:42 GMT 2022","16738","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"failed","Fri Jan 28 10:43:31 GMT 2022","Fri Jan 28 10:44:10 GMT 2022","39261","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"failed","Fri Jan 28 10:38:55 GMT 2022","Fri Jan 28 10:39:47 GMT 2022","51666","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"passed","Fri Jan 28 10:08:13 GMT 2022","Fri Jan 28 10:08:25 GMT 2022","12786","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
