"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 16 22:30:40 GMT 2022","Wed Mar 16 22:31:19 GMT 2022","38693","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - reverse order",""
"passed","Wed Mar 16 22:31:46 GMT 2022","Wed Mar 16 22:32:14 GMT 2022","27508","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"failed","Wed Mar 16 21:58:39 GMT 2022","Wed Mar 16 21:59:41 GMT 2022","62425","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileCertificateChangeTest","Professional profile: certificates - change all the info and verify",""
"failed","Wed Mar 16 23:00:53 GMT 2022","Wed Mar 16 23:01:35 GMT 2022","41782","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00004","Share order: client without login, client's place order",""
"passed","Wed Mar 16 22:08:11 GMT 2022","Wed Mar 16 22:08:47 GMT 2022","36090","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Profile: user can delete default address",""
"passed","Wed Mar 16 22:42:48 GMT 2022","Wed Mar 16 22:43:27 GMT 2022","39103","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Wed Mar 16 22:18:12 GMT 2022","Wed Mar 16 22:19:03 GMT 2022","50498","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Wed Mar 16 22:00:29 GMT 2022","Wed Mar 16 22:01:19 GMT 2022","50818","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileEducationChangeTest","Professional profile: education - change all the info and verify",""
"passed","Wed Mar 16 22:11:01 GMT 2022","Wed Mar 16 22:12:10 GMT 2022","69804","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Wed Mar 16 22:19:03 GMT 2022","Wed Mar 16 22:19:31 GMT 2022","28208","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"passed","Wed Mar 16 22:59:57 GMT 2022","Wed Mar 16 23:00:53 GMT 2022","56503","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"passed","Wed Mar 16 22:17:21 GMT 2022","Wed Mar 16 22:18:12 GMT 2022","51735","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"passed","Wed Mar 16 22:54:00 GMT 2022","Wed Mar 16 22:54:26 GMT 2022","26321","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Wed Mar 16 22:09:50 GMT 2022","Wed Mar 16 22:11:01 GMT 2022","70523","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Wed Mar 16 22:54:26 GMT 2022","Wed Mar 16 22:55:18 GMT 2022","51552","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","booking24hClient","Booking a service with >24h duration - client's place",""
"failed","Wed Mar 16 22:39:47 GMT 2022","Wed Mar 16 22:40:34 GMT 2022","46553","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Wed Mar 16 22:36:04 GMT 2022","Wed Mar 16 22:36:55 GMT 2022","50914","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Wed Mar 16 22:06:35 GMT 2022","Wed Mar 16 22:07:28 GMT 2022","52142","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Wed Mar 16 22:12:11 GMT 2022","Wed Mar 16 22:13:20 GMT 2022","69752","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Wed Mar 16 22:20:27 GMT 2022","Wed Mar 16 22:20:48 GMT 2022","20822","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"passed","Wed Mar 16 22:26:36 GMT 2022","Wed Mar 16 22:27:17 GMT 2022","41332","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Wed Mar 16 22:25:55 GMT 2022","Wed Mar 16 22:26:02 GMT 2022","6935","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
"passed","Wed Mar 16 22:56:59 GMT 2022","Wed Mar 16 22:57:55 GMT 2022","56584","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Wed Mar 16 22:04:08 GMT 2022","Wed Mar 16 22:04:31 GMT 2022","22887","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileInfoVerification","User Registration via API, verify data",""
"failed","Wed Mar 16 22:16:05 GMT 2022","Wed Mar 16 22:16:42 GMT 2022","36237","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Wed Mar 16 22:53:34 GMT 2022","Wed Mar 16 22:54:00 GMT 2022","26034","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"passed","Wed Mar 16 22:02:07 GMT 2022","Wed Mar 16 22:02:37 GMT 2022","29785","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileFunctionalityVerification","Profile: functionality verification",""
"passed","Wed Mar 16 22:45:42 GMT 2022","Wed Mar 16 22:46:24 GMT 2022","42344","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"passed","Wed Mar 16 22:52:17 GMT 2022","Wed Mar 16 22:52:43 GMT 2022","25618","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"failed","Wed Mar 16 22:14:34 GMT 2022","Wed Mar 16 22:15:12 GMT 2022","37287","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Wed Mar 16 22:35:21 GMT 2022","Wed Mar 16 22:36:04 GMT 2022","42689","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"failed","Wed Mar 16 21:59:41 GMT 2022","Wed Mar 16 22:00:28 GMT 2022","47172","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileFunctionalityVerification","Professional profile: functionality verification",""
"failed","Wed Mar 16 22:41:22 GMT 2022","Wed Mar 16 22:42:09 GMT 2022","47015","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Wed Mar 16 22:25:19 GMT 2022","Wed Mar 16 22:25:55 GMT 2022","35537","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00400","Service publish: can not publish service without any payment option",""
"passed","Wed Mar 16 22:23:51 GMT 2022","Wed Mar 16 22:24:34 GMT 2022","43941","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Wed Mar 16 22:32:14 GMT 2022","Wed Mar 16 22:32:52 GMT 2022","38581","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Wed Mar 16 22:51:52 GMT 2022","Wed Mar 16 22:52:17 GMT 2022","25174","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"passed","Wed Mar 16 22:15:25 GMT 2022","Wed Mar 16 22:16:05 GMT 2022","39224","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","trimEmail","Email will be automatically trimmed",""
"passed","Wed Mar 16 23:01:35 GMT 2022","Wed Mar 16 23:02:34 GMT 2022","58546","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Wed Mar 16 22:42:09 GMT 2022","Wed Mar 16 22:42:48 GMT 2022","38860","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"passed","Wed Mar 16 22:28:06 GMT 2022","Wed Mar 16 22:28:54 GMT 2022","47389","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hMaster","Service publishing >24h duration, service location: Professional's place",""
"passed","Wed Mar 16 22:29:36 GMT 2022","Wed Mar 16 22:30:13 GMT 2022","36673","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Basic Positive User Registration",""
"passed","Wed Mar 16 22:23:06 GMT 2022","Wed Mar 16 22:23:51 GMT 2022","45015","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Wed Mar 16 23:04:11 GMT 2022","Wed Mar 16 23:05:11 GMT 2022","60817","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Wed Mar 16 22:15:12 GMT 2022","Wed Mar 16 22:15:25 GMT 2022","13644","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Wed Mar 16 22:26:03 GMT 2022","Wed Mar 16 22:26:36 GMT 2022","32867","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"failed","Wed Mar 16 22:01:20 GMT 2022","Wed Mar 16 22:02:07 GMT 2022","47141","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileAddressChangeTest","Profile: address - change info and verify",""
"passed","Wed Mar 16 22:09:17 GMT 2022","Wed Mar 16 22:09:26 GMT 2022","9023","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"passed","Wed Mar 16 22:47:31 GMT 2022","Wed Mar 16 22:48:07 GMT 2022","35607","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Wed Mar 16 22:19:59 GMT 2022","Wed Mar 16 22:20:27 GMT 2022","28363","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"passed","Wed Mar 16 22:09:26 GMT 2022","Wed Mar 16 22:09:50 GMT 2022","24024","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Wed Mar 16 22:53:09 GMT 2022","Wed Mar 16 22:53:34 GMT 2022","25150","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Wed Mar 16 22:03:31 GMT 2022","Wed Mar 16 22:04:08 GMT 2022","36837","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileContactsChangeTest","Profile: contacts - change info, add new and verify",""
"passed","Wed Mar 16 22:50:10 GMT 2022","Wed Mar 16 22:51:00 GMT 2022","50299","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Wed Mar 16 22:48:07 GMT 2022","Wed Mar 16 22:48:47 GMT 2022","40025","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00601","Add master to favorite from search results",""
"passed","Wed Mar 16 22:43:27 GMT 2022","Wed Mar 16 22:44:09 GMT 2022","42022","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"passed","Wed Mar 16 22:44:56 GMT 2022","Wed Mar 16 22:45:42 GMT 2022","45459","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Wed Mar 16 22:05:48 GMT 2022","Wed Mar 16 22:06:35 GMT 2022","47554","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Wed Mar 16 22:19:31 GMT 2022","Wed Mar 16 22:19:59 GMT 2022","27959","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
