"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 12 15:08:02 GMT 2022","Wed Jan 12 15:08:23 GMT 2022","20293","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"passed","Wed Jan 12 15:15:13 GMT 2022","Wed Jan 12 15:15:32 GMT 2022","18919","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"failed","Wed Jan 12 14:57:31 GMT 2022","Wed Jan 12 14:57:55 GMT 2022","24675","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00002","Professional profile: functionality verification",""
"passed","Wed Jan 12 15:29:13 GMT 2022","Wed Jan 12 15:29:48 GMT 2022","34835","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
"passed","Wed Jan 12 15:13:43 GMT 2022","Wed Jan 12 15:14:35 GMT 2022","52137","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Wed Jan 12 15:08:23 GMT 2022","Wed Jan 12 15:08:43 GMT 2022","20268","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Wed Jan 12 15:33:32 GMT 2022","Wed Jan 12 15:33:46 GMT 2022","14373","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"passed","Wed Jan 12 15:09:42 GMT 2022","Wed Jan 12 15:10:09 GMT 2022","27182","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Wed Jan 12 15:25:39 GMT 2022","Wed Jan 12 15:26:00 GMT 2022","20510","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Wed Jan 12 15:03:25 GMT 2022","Wed Jan 12 15:04:24 GMT 2022","59020","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Wed Jan 12 15:28:32 GMT 2022","Wed Jan 12 15:29:13 GMT 2022","41002","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"passed","Wed Jan 12 15:29:48 GMT 2022","Wed Jan 12 15:30:20 GMT 2022","32345","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"failed","Wed Jan 12 15:23:57 GMT 2022","Wed Jan 12 15:24:38 GMT 2022","40810","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - reverse order",""
"passed","Wed Jan 12 15:27:49 GMT 2022","Wed Jan 12 15:28:32 GMT 2022","42922","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"failed","Wed Jan 12 15:25:01 GMT 2022","Wed Jan 12 15:25:39 GMT 2022","38441","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Wed Jan 12 15:26:28 GMT 2022","Wed Jan 12 15:27:05 GMT 2022","37151","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"failed","Wed Jan 12 15:34:52 GMT 2022","Wed Jan 12 15:35:16 GMT 2022","24117","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
