"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 01 05:19:29 GMT 2022","Fri Apr 01 05:20:02 GMT 2022","33062","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hOnline","Service publishing >24h duration, service location: Online",""
"skipped","Fri Apr 01 04:53:42 GMT 2022","Fri Apr 01 04:53:42 GMT 2022","0","","tests.regressionTests.ScheduleTests","","tests.regressionTests.ScheduleTests","serviceHang","Service should not hang",""
"passed","Fri Apr 01 05:15:56 GMT 2022","Fri Apr 01 05:16:19 GMT 2022","23448","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileFunctionalityVerification","Profile: functionality verification",""
"passed","Fri Apr 01 05:01:32 GMT 2022","Fri Apr 01 05:02:09 GMT 2022","37481","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Fri Apr 01 04:35:07 GMT 2022","Fri Apr 01 04:35:59 GMT 2022","52514","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"passed","Fri Apr 01 05:21:57 GMT 2022","Fri Apr 01 05:22:19 GMT 2022","22527","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Fri Apr 01 05:30:33 GMT 2022","Fri Apr 01 05:31:09 GMT 2022","35623","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Fri Apr 01 05:14:46 GMT 2022","Fri Apr 01 05:15:16 GMT 2022","29576","","tests.regressionTests.OrdersTests","","tests.regressionTests.OrdersTests","ordersInboxCorrectTitlesAfterBack","Orders: inbox titles should be correct after returning from a specific order",""
"passed","Fri Apr 01 04:38:57 GMT 2022","Fri Apr 01 04:39:42 GMT 2022","45770","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Fri Apr 01 04:59:42 GMT 2022","Fri Apr 01 05:00:19 GMT 2022","36828","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"failed","Fri Apr 01 05:05:48 GMT 2022","Fri Apr 01 05:06:23 GMT 2022","35140","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingScheduleWithMidnightTomorrowNoExtraBlock","Booking: next day with 00:00 schedule shouldn't produce an extra time block for a previous day",""
"passed","Fri Apr 01 05:03:52 GMT 2022","Fri Apr 01 05:04:34 GMT 2022","41547","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","bookingServiceForAnother","Booking: a service for another person",""
"passed","Fri Apr 01 05:08:13 GMT 2022","Fri Apr 01 05:09:06 GMT 2022","53480","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Fri Apr 01 05:12:58 GMT 2022","Fri Apr 01 05:13:27 GMT 2022","28375","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","trimEmail","Email will be automatically trimmed",""
"passed","Fri Apr 01 04:58:10 GMT 2022","Fri Apr 01 04:58:27 GMT 2022","17051","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"passed","Fri Apr 01 05:40:54 GMT 2022","Fri Apr 01 05:41:33 GMT 2022","38995","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","booking24hOnline","Booking a service with >24h duration - online",""
"passed","Fri Apr 01 05:11:50 GMT 2022","Fri Apr 01 05:12:47 GMT 2022","56294","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Fri Apr 01 05:35:50 GMT 2022","Fri Apr 01 05:36:10 GMT 2022","19990","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Fri Apr 01 04:51:05 GMT 2022","Fri Apr 01 04:51:35 GMT 2022","30191","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","masterProfileLevelIsAlwaysInEnglish","Professional Profile: professional expertise level shouldn't be in English with Russian locale chosen",""
"passed","Fri Apr 01 04:53:09 GMT 2022","Fri Apr 01 04:53:42 GMT 2022","32827","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Fri Apr 01 05:25:25 GMT 2022","Fri Apr 01 05:26:06 GMT 2022","40821","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Fri Apr 01 05:18:12 GMT 2022","Fri Apr 01 05:18:50 GMT 2022","38336","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hClient","Service publishing >24h duration, service location: Client's place",""
"passed","Fri Apr 01 05:00:55 GMT 2022","Fri Apr 01 05:01:32 GMT 2022","36679","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
