"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 31 13:19:49 GMT 2022","Mon Jan 31 13:20:11 GMT 2022","21694","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"failed","Mon Jan 31 13:24:49 GMT 2022","Mon Jan 31 13:25:09 GMT 2022","19652","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"failed","Mon Jan 31 13:23:33 GMT 2022","Mon Jan 31 13:23:58 GMT 2022","25580","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00601","Add master to favorite from search results",""
"passed","Mon Jan 31 13:44:46 GMT 2022","Mon Jan 31 13:45:39 GMT 2022","53282","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Mon Jan 31 13:48:12 GMT 2022","Mon Jan 31 13:48:40 GMT 2022","28356","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"passed","Mon Jan 31 13:48:48 GMT 2022","Mon Jan 31 13:49:05 GMT 2022","17517","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00000","Full Positive User Registration for User Profile test",""
"failed","Mon Jan 31 13:19:04 GMT 2022","Mon Jan 31 13:19:27 GMT 2022","22226","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"failed","Mon Jan 31 13:31:11 GMT 2022","Mon Jan 31 13:31:36 GMT 2022","24527","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"failed","Mon Jan 31 13:37:50 GMT 2022","Mon Jan 31 13:38:29 GMT 2022","39502","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Mon Jan 31 13:29:24 GMT 2022","Mon Jan 31 13:29:56 GMT 2022","31405","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00006","Professional profile: qualification - change all the info and verify",""
"failed","Mon Jan 31 13:21:18 GMT 2022","Mon Jan 31 13:21:41 GMT 2022","22510","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"failed","Mon Jan 31 13:46:53 GMT 2022","Mon Jan 31 13:47:00 GMT 2022","7087","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"failed","Mon Jan 31 13:24:24 GMT 2022","Mon Jan 31 13:24:49 GMT 2022","25360","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00603","Add master to favorite from the service info",""
"failed","Mon Jan 31 13:16:07 GMT 2022","Mon Jan 31 13:16:34 GMT 2022","26671","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"failed","Mon Jan 31 13:50:46 GMT 2022","Mon Jan 31 13:51:28 GMT 2022","42001","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Mon Jan 31 13:40:22 GMT 2022","Mon Jan 31 13:40:46 GMT 2022","24131","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"passed","Mon Jan 31 13:45:39 GMT 2022","Mon Jan 31 13:46:34 GMT 2022","54870","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
