"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Mar 29 03:29:54 GMT 2022","Tue Mar 29 03:30:34 GMT 2022","40149","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileAddressChangeTest","Profile: address - change info and verify",""
"passed","Tue Mar 29 04:14:33 GMT 2022","Tue Mar 29 04:15:14 GMT 2022","41288","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Tue Mar 29 03:55:18 GMT 2022","Tue Mar 29 03:55:55 GMT 2022","36759","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Tue Mar 29 03:32:10 GMT 2022","Tue Mar 29 03:32:27 GMT 2022","16583","","tests.userProfile.UserProfileSmokeTests","","tests.userProfile.UserProfileSmokeTests","userProfileInfoVerification","User Registration via API and verify the data",""
"passed","Tue Mar 29 03:29:11 GMT 2022","Tue Mar 29 03:29:53 GMT 2022","42576","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileEducationChangeTest","Professional profile: education - change all the info and verify",""
"passed","Tue Mar 29 03:58:45 GMT 2022","Tue Mar 29 03:59:25 GMT 2022","40026","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","servicePublishing24hClient","Service publishing >24h duration, service location: Client's place",""
"passed","Tue Mar 29 04:16:08 GMT 2022","Tue Mar 29 04:16:28 GMT 2022","19926","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Tue Mar 29 04:18:46 GMT 2022","Tue Mar 29 04:19:14 GMT 2022","27554","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","orderButtonBlockedFreshOrderOnline","Master can't complete order too early: online",""
"passed","Tue Mar 29 04:28:38 GMT 2022","Tue Mar 29 04:29:28 GMT 2022","49457","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00006","Share order: client without account, online order",""
"failed","Tue Mar 29 03:40:24 GMT 2022","Tue Mar 29 03:40:55 GMT 2022","31222","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","profileLanguageCheckboxesShown","Profile: language checkboxes are always present",""
"passed","Tue Mar 29 04:16:48 GMT 2022","Tue Mar 29 04:17:09 GMT 2022","20392","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"failed","Tue Mar 29 04:21:15 GMT 2022","Tue Mar 29 04:21:59 GMT 2022","43545","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","chat3MessagesTest","Chat test",""
"failed","Tue Mar 29 03:24:47 GMT 2022","Tue Mar 29 03:25:38 GMT 2022","51783","","tests.professionalProfile.ProfessionalProfileSmokeTests","","tests.professionalProfile.ProfessionalProfileSmokeTests","masterProfileInfoChangeTest","Professional profile: main - change all the info and verify",""
"passed","Tue Mar 29 04:06:11 GMT 2022","Tue Mar 29 04:06:52 GMT 2022","41207","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Tue Mar 29 03:53:21 GMT 2022","Tue Mar 29 03:53:42 GMT 2022","20607","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"passed","Tue Mar 29 03:50:13 GMT 2022","Tue Mar 29 03:50:34 GMT 2022","20633","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","publish4StepSpinnerWorks","Service publish: 4th step should be blocked by spinner after confirmation",""
